index,raw_tick_uint32,intensity_int16,endianness
1182,3415998464,-1,LE
1183,0,-13412,LE
1184,65535,0,LE
1185,4294953883,0,LE
1186,3415867392,-1,LE
1187,0,-13416,LE
1188,65535,0,LE
1189,4294953878,0,LE
1190,3415539712,-1,LE
1191,0,-13422,LE
1192,65535,0,LE
1193,4294953872,0,LE
1194,3415015424,-1,LE
1195,0,-13429,LE
1196,65535,0,LE
1197,4294953864,0,LE
1198,3414491136,-1,LE
1199,0,-13439,LE
1200,65535,0,LE
1201,4294953854,0,LE
1202,3413770240,-1,LE
1203,0,-13450,LE
1204,65535,0,LE
1205,4294953843,0,LE
1206,3412983808,-1,LE
1207,0,-13462,LE
1208,65535,0,LE
1209,4294953830,0,LE
1210,3412131840,-1,LE
1211,0,-13475,LE
1212,65535,0,LE
1213,4294953816,0,LE
1214,3411214336,-1,LE
1215,0,-13490,LE
1216,65535,0,LE
1217,4294953801,0,LE
1218,3410231296,-1,LE
1219,0,-13505,LE
1220,65535,0,LE
1221,4294953786,0,LE
1222,3409182720,-1,LE
1223,0,-13521,LE
1224,65535,0,LE
1225,4294953769,0,LE
1226,3408068608,-1,LE
1227,0,-13540,LE
1228,65535,0,LE
1229,4294953749,0,LE
1230,3406692352,-1,LE
1231,0,-13561,LE
1232,65535,0,LE
1233,4294953727,0,LE
1234,3405185024,-1,LE
1235,0,-13586,LE
1236,65535,0,LE
1237,4294953700,0,LE
1238,3403350016,-1,LE
1239,0,-13616,LE
1240,65535,0,LE
1241,4294953670,0,LE
1242,3401187328,-1,LE
1243,0,-13650,LE
1244,65535,0,LE
1245,4294953634,0,LE
1246,3398762496,-1,LE
1247,0,-13689,LE
1248,65535,0,LE
1249,4294953593,0,LE
1250,3395944448,-1,LE
1251,0,-13733,LE
1252,65535,0,LE
1253,4294953548,0,LE
1254,3392929792,-1,LE
1255,0,-13781,LE
1256,65535,0,LE
1257,4294953498,0,LE
1258,3389587456,-1,LE
1259,0,-13833,LE
1260,65535,0,LE
1261,4294953444,0,LE
1262,3385982976,-1,LE
1263,0,-13889,LE
1264,65535,0,LE
1265,4294953387,0,LE
1266,3382181888,-1,LE
1267,0,-13948,LE
1268,65535,0,LE
1269,4294953328,0,LE
1270,3378315264,-1,LE
1271,0,-14007,LE
1272,65535,0,LE
1273,4294953270,0,LE
1274,3374448640,-1,LE
1275,0,-14065,LE
1276,65535,0,LE
1277,4294953213,0,LE
1278,3370778624,-1,LE
1279,0,-14120,LE
1280,65535,0,LE
1281,4294953158,0,LE
1282,3367239680,-1,LE
1283,0,-14173,LE
1284,65535,0,LE
1285,4294953107,0,LE
1286,3364028416,-1,LE
1287,0,-14220,LE
1288,65535,0,LE
1289,4294953061,0,LE
1290,3361210368,-1,LE
1291,0,-14261,LE
1292,65535,0,LE
1293,4294953022,0,LE
1294,3358785536,-1,LE
1295,0,-14296,LE
1296,65535,0,LE
1297,4294952990,0,LE
1298,3356819456,-1,LE
1299,0,-14323,LE
1300,65535,0,LE
1301,4294952965,0,LE
1302,3355377664,-1,LE
1303,0,-14343,LE
1304,65535,0,LE
1305,4294952949,0,LE
1306,3354460160,-1,LE
1307,0,-14354,LE
1308,65535,0,LE
1309,4294952940,0,LE
1310,3354001408,-1,LE
1311,0,-14358,LE
1312,65535,0,LE
1313,4294952938,0,LE
1314,3354066944,-1,LE
1315,0,-14355,LE
1316,65535,0,LE
1317,4294952943,0,LE
1318,3354525696,-1,LE
1319,0,-14347,LE
1320,65535,0,LE
1321,4294952954,0,LE
1322,3355312128,-1,LE
1323,0,-14332,LE
1324,65535,0,LE
1325,4294952970,0,LE
1326,3356491776,-1,LE
1327,0,-14313,LE
1328,65535,0,LE
1329,4294952991,0,LE
1330,3357999104,-1,LE
1331,0,-14289,LE
1332,65535,0,LE
1333,4294953016,0,LE
1334,3359768576,-1,LE
1335,0,-14261,LE
1336,65535,0,LE
1337,4294953045,0,LE
1338,3361734656,-1,LE
1339,0,-14230,LE
1340,65535,0,LE
1341,4294953077,0,LE
1342,3363831808,-1,LE
1343,0,-14197,LE
1344,65535,0,LE
1345,4294953110,0,LE
1346,3366060032,-1,LE
1347,0,-14163,LE
1348,65535,0,LE
1349,4294953145,0,LE
1350,3368353792,-1,LE
1351,0,-14128,LE
1352,65535,0,LE
1353,4294953180,0,LE
1354,3370647552,-1,LE
1355,0,-14092,LE
1356,65535,0,LE
1357,4294953216,0,LE
1358,3373006848,-1,LE
1359,0,-14055,LE
1360,65535,0,LE
1361,4294953253,0,LE
1362,3375497216,-1,LE
1363,0,-14018,LE
1364,65535,0,LE
1365,4294953290,0,LE
1366,3377922048,-1,LE
1367,0,-13981,LE
1368,65535,0,LE
1369,4294953327,0,LE
1370,3380281344,-1,LE
1371,0,-13945,LE
1372,65535,0,LE
1373,4294953363,0,LE
1374,3382575104,-1,LE
1375,0,-13911,LE
1376,65535,0,LE
1377,4294953396,0,LE
1378,3384737792,-1,LE
1379,0,-13878,LE
1380,65535,0,LE
1381,4294953428,0,LE
1382,3386769408,-1,LE
1383,0,-13848,LE
1384,65535,0,LE
1385,4294953457,0,LE
1386,3388669952,-1,LE
1387,0,-13820,LE
1388,65535,0,LE
1389,4294953485,0,LE
1390,3390373888,-1,LE
1391,0,-13795,LE
1392,65535,0,LE
1393,4294953509,0,LE
1394,3391881216,-1,LE
1395,0,-13773,LE
1396,65535,0,LE
1397,4294953529,0,LE
1398,3393126400,-1,LE
1399,0,-13756,LE
1400,65535,0,LE
1401,4294953545,0,LE
1402,3394043904,-1,LE
1403,0,-13744,LE
1404,65535,0,LE
1405,4294953555,0,LE
1406,3394568192,-1,LE
1407,0,-13737,LE
1408,65535,0,LE
1409,4294953560,0,LE
1410,3394764800,-1,LE
1411,0,-13736,LE
1412,65535,0,LE
1413,4294953560,0,LE
1414,3394633728,-1,LE
1415,0,-13739,LE
1416,65535,0,LE
1417,4294953555,0,LE
1418,3394240512,-1,LE
1419,0,-13747,LE
1420,65535,0,LE
1421,4294953545,0,LE
1422,3393519616,-1,LE
1423,0,-13760,LE
1424,65535,0,LE
1425,4294953531,0,LE
1426,3392471040,-1,LE
1427,0,-13777,LE
1428,65535,0,LE
1429,4294953512,0,LE
1430,3391160320,-1,LE
1431,0,-13798,LE
1432,65535,0,LE
1433,4294953490,0,LE
1434,3389587456,-1,LE
1435,0,-13823,LE
1436,65535,0,LE
1437,4294953464,0,LE
1438,3387883520,-1,LE
1439,0,-13851,LE
1440,65535,0,LE
1441,4294953436,0,LE
1442,3385982976,-1,LE
1443,0,-13880,LE
1444,65535,0,LE
1445,4294953407,0,LE
1446,3384082432,-1,LE
1447,0,-13909,LE
1448,65535,0,LE
1449,4294953377,0,LE
1450,3382116352,-1,LE
1451,0,-13938,LE
1452,65535,0,LE
1453,4294953348,0,LE
1454,3380215808,-1,LE
1455,0,-13967,LE
1456,65535,0,LE
1457,4294953319,0,LE
1458,3378380800,-1,LE
1459,0,-13996,LE
1460,65535,0,LE
1461,4294953291,0,LE
1462,3376480256,-1,LE
1463,0,-14024,LE
1464,65535,0,LE
1465,4294953263,0,LE
1466,3374645248,-1,LE
1467,0,-14052,LE
1468,65535,0,LE
1469,4294953234,0,LE
1470,3372810240,-1,LE
1471,0,-14080,LE
1472,65535,0,LE
1473,4294953207,0,LE
1474,3370975232,-1,LE
1475,0,-14108,LE
1476,65535,0,LE
1477,4294953179,0,LE
1478,3369205760,-1,LE
1479,0,-14135,LE
1480,65535,0,LE
1481,4294953152,0,LE
1482,3367436288,-1,LE
1483,0,-14162,LE
1484,65535,0,LE
1485,4294953124,0,LE
1486,3365601280,-1,LE
1487,0,-14190,LE
1488,65535,0,LE
1489,4294953096,0,LE
1490,3363700736,-1,LE
1491,0,-14220,LE
1492,65535,0,LE
1493,4294953066,0,LE
1494,3361734656,-1,LE
1495,0,-14251,LE
1496,65535,0,LE
1497,4294953034,0,LE
1498,3359571968,-1,LE
1499,0,-14283,LE
1500,65535,0,LE
1501,4294953001,0,LE
1502,3357409280,-1,LE
1503,0,-14317,LE
1504,65535,0,LE
1505,4294952968,0,LE
1506,3355246592,-1,LE
1507,0,-14350,LE
1508,65535,0,LE
1509,4294952935,0,LE
1510,3353083904,-1,LE
1511,0,-14383,LE
1512,65535,0,LE
1513,4294952903,0,LE
1514,3351052288,-1,LE
1515,0,-14414,LE
1516,65535,0,LE
1517,4294952873,0,LE
1518,3349086208,-1,LE
1519,0,-14442,LE
1520,65535,0,LE
1521,4294952845,0,LE
1522,3347316736,-1,LE
1523,0,-14469,LE
1524,65535,0,LE
1525,4294952819,0,LE
1526,3345678336,-1,LE
1527,0,-14492,LE
1528,65535,0,LE
1529,4294952797,0,LE
1530,3344302080,-1,LE
1531,0,-14512,LE
1532,65535,0,LE
1533,4294952779,0,LE
1534,3343253504,-1,LE
1535,0,-14526,LE
1536,65535,0,LE
1537,4294952766,0,LE
1538,3342532608,-1,LE
1539,0,-14536,LE
1540,65535,0,LE
1541,4294952758,0,LE
1542,3342139392,-1,LE
1543,0,-14540,LE
1544,65535,0,LE
1545,4294952756,0,LE
1546,3342139392,-1,LE
1547,0,-14538,LE
1548,65535,0,LE
1549,4294952760,0,LE
1550,3342467072,-1,LE
1551,0,-14531,LE
1552,65535,0,LE
1553,4294952768,0,LE
1554,3343122432,-1,LE
1555,0,-14520,LE
1556,65535,0,LE
1557,4294952781,0,LE
1558,3344039936,-1,LE
1559,0,-14504,LE
1560,65535,0,LE
1561,4294952798,0,LE
1562,3345285120,-1,LE
1563,0,-14485,LE
1564,65535,0,LE
1565,4294952819,0,LE
1566,3346661376,-1,LE
1567,0,-14462,LE
1568,65535,0,LE
1569,4294952842,0,LE
1570,3348299776,-1,LE
1571,0,-14436,LE
1572,65535,0,LE
1573,4294952869,0,LE
1574,3350134784,-1,LE
1575,0,-14407,LE
1576,65535,0,LE
1577,4294952899,0,LE
1578,3352100864,-1,LE
1579,0,-14377,LE
1580,65535,0,LE
1581,4294952929,0,LE
1582,3354066944,-1,LE
1583,0,-14347,LE
1584,65535,0,LE
1585,4294952959,0,LE
1586,3356033024,-1,LE
1587,0,-14318,LE
1588,65535,0,LE
1589,4294952988,0,LE
1590,3357933568,-1,LE
1591,0,-14289,LE
1592,65535,0,LE
1593,4294953016,0,LE
1594,3359703040,-1,LE
1595,0,-14262,LE
1596,65535,0,LE
1597,4294953042,0,LE
1598,3361406976,-1,LE
1599,0,-14237,LE
1600,65535,0,LE
1601,4294953066,0,LE
1602,3362914304,-1,LE
1603,0,-14214,LE
1604,65535,0,LE
1605,4294953089,0,LE
1606,3364356096,-1,LE
1607,0,-14193,LE
1608,65535,0,LE
1609,4294953109,0,LE
1610,3365666816,-1,LE
1611,0,-14174,LE
1612,65535,0,LE
1613,4294953128,0,LE
1614,3366846464,-1,LE
1615,0,-14156,LE
1616,65535,0,LE
1617,4294953146,0,LE
1618,3367960576,-1,LE
1619,0,-14140,LE
1620,65535,0,LE
1621,4294953162,0,LE
1622,3369009152,-1,LE
1623,0,-14124,LE
1624,65535,0,LE
1625,4294953178,0,LE
1626,3370057728,-1,LE
1627,0,-14107,LE
1628,65535,0,LE
1629,4294953195,0,LE
1630,3371237376,-1,LE
1631,0,-14089,LE
1632,65535,0,LE
1633,4294953214,0,LE
1634,3372482560,-1,LE
1635,0,-14069,LE
1636,65535,0,LE
1637,4294953234,0,LE
1638,3373924352,-1,LE
1639,0,-14046,LE
1640,65535,0,LE
1641,4294953258,0,LE
1642,3375497216,-1,LE
1643,0,-14021,LE
1644,65535,0,LE
1645,4294953284,0,LE
1646,3377266688,-1,LE
1647,0,-13994,LE
1648,65535,0,LE
1649,4294953311,0,LE
1650,3379101696,-1,LE
1651,0,-13965,LE
1652,65535,0,LE
1653,4294953340,0,LE
1654,3381002240,-1,LE
1655,0,-13936,LE
1656,65535,0,LE
1657,4294953370,0,LE
1658,3382968320,-1,LE
1659,0,-13906,LE
1660,65535,0,LE
1661,4294953399,0,LE
1662,3384868864,-1,LE
1663,0,-13878,LE
1664,65535,0,LE
1665,4294953427,0,LE
1666,3386638336,-1,LE
1667,0,-13852,LE
1668,65535,0,LE
1669,4294953452,0,LE
1670,3388145664,-1,LE
1671,0,-13830,LE
1672,65535,0,LE
1673,4294953473,0,LE
1674,3389390848,-1,LE
1675,0,-13813,LE
1676,65535,0,LE
1677,4294953488,0,LE
1678,3390242816,-1,LE
1679,0,-13801,LE
1680,65535,0,LE
1681,4294953497,0,LE
1682,3390701568,-1,LE
1683,0,-13797,LE
1684,65535,0,LE
1685,4294953499,0,LE
1686,3390701568,-1,LE
1687,0,-13799,LE
1688,65535,0,LE
1689,4294953494,0,LE
1690,3390242816,-1,LE
1691,0,-13808,LE
1692,65535,0,LE
1693,4294953483,0,LE
1694,3389390848,-1,LE
1695,0,-13823,LE
1696,65535,0,LE
1697,4294953467,0,LE
1698,3388211200,-1,LE
1699,0,-13844,LE
1700,65535,0,LE
1701,4294953444,0,LE
1702,3386638336,-1,LE
1703,0,-13869,LE
1704,65535,0,LE
1705,4294953418,0,LE
1706,3384868864,-1,LE
1707,0,-13896,LE
1708,65535,0,LE
1709,4294953390,0,LE
1710,3382968320,-1,LE
1711,0,-13925,LE
1712,65535,0,LE
1713,4294953361,0,LE
1714,3381133312,-1,LE
1715,0,-13954,LE
1716,65535,0,LE
1717,4294953333,0,LE
1718,3379298304,-1,LE
1719,0,-13981,LE
1720,65535,0,LE
1721,4294953307,0,LE
1722,3377659904,-1,LE
1723,0,-14005,LE
1724,65535,0,LE
1725,4294953284,0,LE
1726,3376218112,-1,LE
1727,0,-14025,LE
1728,65535,0,LE
1729,4294953265,0,LE
1730,3375104000,-1,LE
1731,0,-14040,LE
1732,65535,0,LE
1733,4294953252,0,LE
1734,3374383104,-1,LE
1735,0,-14050,LE
1736,65535,0,LE
1737,4294953244,0,LE
1738,3373989888,-1,LE
1739,0,-14053,LE
1740,65535,0,LE
1741,4294953243,0,LE
1742,3374055424,-1,LE
1743,0,-14051,LE
1744,65535,0,LE
1745,4294953247,0,LE
1746,3374514176,-1,LE
1747,0,-14042,LE
1748,65535,0,LE
1749,4294953258,0,LE
1750,3375300608,-1,LE
1751,0,-14027,LE
1752,65535,0,LE
1753,4294953275,0,LE
1754,3376545792,-1,LE
1755,0,-14007,LE
1756,65535,0,LE
1757,4294953297,0,LE
1758,3378053120,-1,LE
1759,0,-13982,LE
1760,65535,0,LE
1761,4294953324,0,LE
1762,3379953664,-1,LE
1763,0,-13951,LE
1764,65535,0,LE
1765,4294953356,0,LE
1766,3382181888,-1,LE
1767,0,-13916,LE
1768,65535,0,LE
1769,4294953393,0,LE
1770,3384672256,-1,LE
1771,0,-13876,LE
1772,65535,0,LE
1773,4294953434,0,LE
1774,3387424768,-1,LE
1775,0,-13834,LE
1776,65535,0,LE
1777,4294953477,0,LE
1778,3390242816,-1,LE
1779,0,-13790,LE
1780,65535,0,LE
1781,4294953521,0,LE
1782,3393191936,-1,LE
1783,0,-13746,LE
1784,65535,0,LE
1785,4294953564,0,LE
1786,3396009984,-1,LE
1787,0,-13703,LE
1788,65535,0,LE
1789,4294953607,0,LE
1790,3398696960,-1,LE
1791,0,-13663,LE
1792,65535,0,LE
1793,4294953646,0,LE
1794,3401187328,-1,LE
1795,0,-13627,LE
1796,65535,0,LE
1797,4294953680,0,LE
1798,3403350016,-1,LE
1799,0,-13596,LE
1800,65535,0,LE
1801,4294953709,0,LE
1802,3405053952,-1,LE
1803,0,-13572,LE
1804,65535,0,LE
1805,4294953730,0,LE
1806,3406299136,-1,LE
1807,0,-13556,LE
1808,65535,0,LE
1809,4294953743,0,LE
1810,3406823424,-1,LE
1811,0,-13551,LE
1812,65535,0,LE
1813,4294953744,0,LE
1814,3406757888,-1,LE
1815,0,-13556,LE
1816,65535,0,LE
1817,4294953737,0,LE
1818,3406102528,-1,LE
1819,0,-13569,LE
1820,65535,0,LE
1821,4294953721,0,LE
1822,3404922880,-1,LE
1823,0,-13589,LE
1824,65535,0,LE
1825,4294953699,0,LE
1826,3403350016,-1,LE
1827,0,-13614,LE
1828,65535,0,LE
1829,4294953673,0,LE
1830,3401515008,-1,LE
1831,0,-13642,LE
1832,65535,0,LE
1833,4294953644,0,LE
1834,3399680000,-1,LE
1835,0,-13671,LE
1836,65535,0,LE
1837,4294953616,0,LE
1838,3397844992,-1,LE
1839,0,-13698,LE
1840,65535,0,LE
1841,4294953590,0,LE
1842,3396206592,-1,LE
1843,0,-13722,LE
1844,65535,0,LE
1845,4294953567,0,LE
1846,3394830336,-1,LE
1847,0,-13741,LE
1848,65535,0,LE
1849,4294953550,0,LE
1850,3393847296,-1,LE
1851,0,-13753,LE
1852,65535,0,LE
1853,4294953540,0,LE
1854,3393388544,-1,LE
1855,0,-13758,LE
1856,65535,0,LE
1857,4294953538,0,LE
1858,3393388544,-1,LE
1859,0,-13755,LE
1860,65535,0,LE
1861,4294953543,0,LE
1862,3393847296,-1,LE
1863,0,-13747,LE
1864,65535,0,LE
1865,4294953553,0,LE
1866,3394568192,-1,LE
1867,0,-13735,LE
1868,65535,0,LE
1869,4294953565,0,LE
1870,3395354624,-1,LE
1871,0,-13723,LE
1872,65535,0,LE
1873,4294953577,0,LE
1874,3396141056,-1,LE
1875,0,-13712,LE
1876,65535,0,LE
1877,4294953586,0,LE
1878,3396599808,-1,LE
1879,0,-13707,LE
1880,65535,0,LE
1881,4294953590,0,LE
1882,3396665344,-1,LE
1883,0,-13708,LE
1884,65535,0,LE
1885,4294953585,0,LE
1886,3396206592,-1,LE
1887,0,-13718,LE
1888,65535,0,LE
1889,4294953572,0,LE
1890,3395092480,-1,LE
1891,0,-13739,LE
1892,65535,0,LE
1893,4294953548,0,LE
1894,3393257472,-1,LE
1895,0,-13771,LE
1896,65535,0,LE
1897,4294953511,0,LE
1898,3390570496,-1,LE
1899,0,-13816,LE
1900,65535,0,LE
1901,4294953462,0,LE
1902,3387162624,-1,LE
1903,0,-13872,LE
1904,65535,0,LE
1905,4294953403,0,LE
1906,3382968320,-1,LE
1907,0,-13938,LE
1908,65535,0,LE
1909,4294953334,0,LE
1910,3378315264,-1,LE
1911,0,-14012,LE
1912,65535,0,LE
1913,4294953258,0,LE
1914,3373268992,-1,LE
1915,0,-14090,LE
1916,65535,0,LE
1917,4294953179,0,LE
1918,3368091648,-1,LE
1919,0,-14170,LE
1920,65535,0,LE
1921,4294953099,0,LE
1922,3362848768,-1,LE
1923,0,-14249,LE
1924,65535,0,LE
1925,4294953021,0,LE
1926,3357802496,-1,LE
1927,0,-14325,LE
1928,65535,0,LE
1929,4294952948,0,LE
1930,3353149440,-1,LE
1931,0,-14393,LE
1932,65535,0,LE
1933,4294952882,0,LE
1934,3349086208,-1,LE
1935,0,-14451,LE
1936,65535,0,LE
1937,4294952828,0,LE
1938,3345743872,-1,LE
1939,0,-14497,LE
1940,65535,0,LE
1941,4294952786,0,LE
1942,3343319040,-1,LE
1943,0,-14529,LE
1944,65535,0,LE
1945,4294952759,0,LE
1946,3341942784,-1,LE
1947,0,-14546,LE
1948,65535,0,LE
1949,4294952748,0,LE
1950,3341484032,-1,LE
1951,0,-14548,LE
1952,65535,0,LE
1953,4294952751,0,LE
1954,3342008320,-1,LE
1955,0,-14535,LE
1956,65535,0,LE
1957,4294952768,0,LE
1958,3343450112,-1,LE
1959,0,-14509,LE
1960,65535,0,LE
1961,4294952799,0,LE
1962,3345743872,-1,LE
1963,0,-14470,LE
1964,65535,0,LE
1965,4294952841,0,LE
1966,3348758528,-1,LE
1967,0,-14420,LE
1968,65535,0,LE
1969,4294952895,0,LE
1970,3352494080,-1,LE
1971,0,-14360,LE
1972,65535,0,LE
1973,4294952958,0,LE
1974,3356753920,-1,LE
1975,0,-14293,LE
1976,65535,0,LE
1977,4294953027,0,LE
1978,3361406976,-1,LE
1979,0,-14220,LE
1980,65535,0,LE
1981,4294953101,0,LE
1982,3366322176,-1,LE
1983,0,-14144,LE
1984,65535,0,LE
1985,4294953177,0,LE
1986,3371368448,-1,LE
1987,0,-14067,LE
1988,65535,0,LE
1989,4294953255,0,LE
1990,3376480256,-1,LE
1991,0,-13989,LE
1992,65535,0,LE
1993,4294953332,0,LE
1994,3381526528,-1,LE
1995,0,-13912,LE
1996,65535,0,LE
1997,4294953410,0,LE
1998,3386572800,-1,LE
1999,0,-13836,LE
2000,65535,0,LE
2001,4294953486,0,LE
2002,3391553536,-1,LE
2003,0,-13760,LE
2004,65535,0,LE
2005,4294953561,0,LE
2006,3396468736,-1,LE
2007,0,-13685,LE
2008,65535,0,LE
2009,4294953635,0,LE
2010,3401318400,-1,LE
2011,0,-13612,LE
2012,65535,0,LE
2013,4294953708,0,LE
2014,3405971456,-1,LE
2015,0,-13541,LE
2016,65535,0,LE
2017,4294953778,0,LE
2018,3410624512,-1,LE
2019,0,-13471,LE
2020,65535,0,LE
2021,4294953847,0,LE
2022,3415080960,-1,LE
2023,0,-13404,LE
2024,65535,0,LE
2025,4294953914,0,LE
2026,3419340800,-1,LE
2027,0,-13340,LE
2028,65535,0,LE
2029,4294953977,0,LE
2030,3423404032,-1,LE
2031,0,-13279,LE
2032,65535,0,LE
2033,4294954036,0,LE
2034,3427205120,-1,LE
2035,0,-13223,LE
2036,65535,0,LE
2037,4294954091,0,LE
2038,3430612992,-1,LE
2039,0,-13172,LE
2040,65535,0,LE
2041,4294954139,0,LE
2042,3433693184,-1,LE
2043,0,-13128,LE
2044,65535,0,LE
2045,4294954181,0,LE
2046,3436314624,-1,LE
2047,0,-13091,LE
2048,65535,0,LE
2049,4294954216,0,LE
2050,3438346240,-1,LE
2051,0,-13062,LE
2052,65535,0,LE
2053,4294954242,0,LE
2054,3439919104,-1,LE
2055,0,-13041,LE
2056,65535,0,LE
2057,4294954260,0,LE
2058,3440902144,-1,LE
2059,0,-13029,LE
2060,65535,0,LE
2061,4294954269,0,LE
2062,3441295360,-1,LE
2063,0,-13026,LE
2064,65535,0,LE
2065,4294954270,0,LE
2066,3441164288,-1,LE
2067,0,-13030,LE
2068,65535,0,LE
2069,4294954263,0,LE
2070,3440574464,-1,LE
2071,0,-13041,LE
2072,65535,0,LE
2073,4294954251,0,LE
2074,3439722496,-1,LE
2075,0,-13056,LE
2076,65535,0,LE
2077,4294954234,0,LE
2078,3438608384,-1,LE
2079,0,-13073,LE
2080,65535,0,LE
2081,4294954216,0,LE
2082,3437363200,-1,LE
2083,0,-13093,LE
2084,65535,0,LE
2085,4294954197,0,LE
2086,3436052480,-1,LE
2087,0,-13112,LE
2088,65535,0,LE
2089,4294954177,0,LE
2090,3434807296,-1,LE
2091,0,-13130,LE
2092,65535,0,LE
2093,4294954160,0,LE
2094,3433758720,-1,LE
2095,0,-13147,LE
2096,65535,0,LE
2097,4294954145,0,LE
2098,3432841216,-1,LE
2099,0,-13159,LE
2100,65535,0,LE
2101,4294954134,0,LE
2102,3432251392,-1,LE
2103,0,-13166,LE
2104,65535,0,LE
2105,4294954130,0,LE
2106,3432054784,-1,LE
2107,0,-13167,LE
2108,65535,0,LE
2109,4294954130,0,LE
2110,3432251392,-1,LE
2111,0,-13162,LE
2112,65535,0,LE
2113,4294954137,0,LE
2114,3432775680,-1,LE
2115,0,-13152,LE
2116,65535,0,LE
2117,4294954148,0,LE
2118,3433627648,-1,LE
2119,0,-13138,LE
2120,65535,0,LE
2121,4294954163,0,LE
2122,3434610688,-1,LE
2123,0,-13122,LE
2124,65535,0,LE
2125,4294954180,0,LE
2126,3435855872,-1,LE
2127,0,-13102,LE
2128,65535,0,LE
2129,4294954201,0,LE
2130,3437232128,-1,LE
2131,0,-13081,LE
2132,65535,0,LE
2133,4294954223,0,LE
2134,3438673920,-1,LE
2135,0,-13058,LE
2136,65535,0,LE
2137,4294954246,0,LE
2138,3440246784,-1,LE
2139,0,-13034,LE
2140,65535,0,LE
2141,4294954270,0,LE
2142,3441819648,-1,LE
2143,0,-13010,LE
2144,65535,0,LE
2145,4294954293,0,LE
2146,3443261440,-1,LE
2147,0,-12989,LE
2148,65535,0,LE
2149,4294954314,0,LE
2150,3444572160,-1,LE
2151,0,-12970,LE
2152,65535,0,LE
2153,4294954332,0,LE
2154,3445751808,-1,LE
2155,0,-12953,LE
2156,65535,0,LE
2157,4294954348,0,LE
2158,3446669312,-1,LE
2159,0,-12939,LE
2160,65535,0,LE
2161,4294954361,0,LE
2162,3447521280,-1,LE
2163,0,-12927,LE
2164,65535,0,LE
2165,4294954373,0,LE
2166,3448242176,-1,LE
2167,0,-12917,LE
2168,65535,0,LE
2169,4294954382,0,LE
2170,3448766464,-1,LE
2171,0,-12910,LE
2172,65535,0,LE
2173,4294954387,0,LE
2174,3449028608,-1,LE
2175,0,-12907,LE
2176,65535,0,LE
2177,4294954389,0,LE
2178,3449028608,-1,LE
2179,0,-12909,LE
2180,65535,0,LE
2181,4294954385,0,LE
2182,3448700928,-1,LE
2183,0,-12916,LE
2184,65535,0,LE
2185,4294954376,0,LE
2186,3447980032,-1,LE
2187,0,-12928,LE
2188,65535,0,LE
2189,4294954362,0,LE
2190,3446931456,-1,LE
2191,0,-12946,LE
2192,65535,0,LE
2193,4294954343,0,LE
2194,3445555200,-1,LE
2195,0,-12969,LE
2196,65535,0,LE
2197,4294954317,0,LE
2198,3443720192,-1,LE
2199,0,-13000,LE
2200,65535,0,LE
2201,4294954285,0,LE
2202,3441426432,-1,LE
2203,0,-13037,LE
2204,65535,0,LE
2205,4294954245,0,LE
2206,3438673920,-1,LE
2207,0,-13082,LE
2208,65535,0,LE
2209,4294954197,0,LE
2210,3435397120,-1,LE
2211,0,-13134,LE
2212,65535,0,LE
2213,4294954143,0,LE
2214,3431661568,-1,LE
2215,0,-13193,LE
2216,65535,0,LE
2217,4294954083,0,LE
2218,3427663872,-1,LE
2219,0,-13255,LE
2220,65535,0,LE
2221,4294954019,0,LE
2222,3423469568,-1,LE
2223,0,-13320,LE
2224,65535,0,LE
2225,4294953954,0,LE
2226,3419144192,-1,LE
2227,0,-13385,LE
2228,65535,0,LE
2229,4294953889,0,LE
2230,3414884352,-1,LE
2231,0,-13450,LE
2232,65535,0,LE
2233,4294953825,0,LE
2234,3410755584,-1,LE
2235,0,-13513,LE
2236,65535,0,LE
2237,4294953763,0,LE
2238,3406757888,-1,LE
2239,0,-13572,LE
2240,65535,0,LE
2241,4294953705,0,LE
2242,3403087872,-1,LE
2243,0,-13627,LE
2244,65535,0,LE
2245,4294953653,0,LE
2246,3399745536,-1,LE
2247,0,-13675,LE
2248,65535,0,LE
2249,4294953607,0,LE
2250,3396927488,-1,LE
2251,0,-13715,LE
2252,65535,0,LE
2253,4294953569,0,LE
2254,3394633728,-1,LE
2255,0,-13748,LE
2256,65535,0,LE
2257,4294953538,0,LE
2258,3392798720,-1,LE
2259,0,-13774,LE
2260,65535,0,LE
2261,4294953515,0,LE
2262,3391422464,-1,LE
2263,0,-13793,LE
2264,65535,0,LE
2265,4294953498,0,LE
2266,3390439424,-1,LE
2267,0,-13806,LE
2268,65535,0,LE
2269,4294953487,0,LE
2270,3389784064,-1,LE
2271,0,-13813,LE
2272,65535,0,LE
2273,4294953481,0,LE
2274,3389521920,-1,LE
2275,0,-13816,LE
2276,65535,0,LE
2277,4294953481,0,LE
2278,3389587456,-1,LE
2279,0,-13813,LE
2280,65535,0,LE
2281,4294953485,0,LE
2282,3389980672,-1,LE
2283,0,-13806,LE
2284,65535,0,LE
2285,4294953494,0,LE
2286,3390701568,-1,LE
2287,0,-13794,LE
2288,65535,0,LE
2289,4294953507,0,LE
2290,3391684608,-1,LE
2291,0,-13777,LE
2292,65535,0,LE
2293,4294953525,0,LE
2294,3392929792,-1,LE
2295,0,-13757,LE
2296,65535,0,LE
2297,4294953546,0,LE
2298,3394437120,-1,LE
2299,0,-13733,LE
